Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_length_0,arm_length_1,arm_length_2
13.8,0.863007,-0.0556791,0,-0.206414,0.486857,0,-0.246013,-0.511922,0,3.76844,3.7685,-0.684956,1.1982,1.19817,0.999563
13.9,0.861921,-0.109095,0,-0.270242,0.528146,0,-0.17734,-0.467179,0,-6.15691,5.80441,-0.997823,1.10022,1.29818,0.99965
14,0.862743,-0.164043,0,-0.334185,0.560586,0,-0.105114,-0.412564,0,-7.09437,6.33333,-2.27218,1.00025,1.39819,0.999746
14.1,0.884888,-0.187158,0,-0.378093,0.620587,0,-0.0822095,-0.438618,0,-0.618804,3.1528,3.71377,0.999255,1.49819,1.09876
14.2,0.867837,-0.175827,0,-0.375909,0.663031,0,-0.0777181,-0.49908,0,0.551456,-1.54173,5.03991,0.999283,1.5002,1.19876
14.3,0.847571,-0.165519,0,-0.373684,0.705766,0,-0.0712985,-0.55833,0,0.263462,-1.46426,4.79337,0.999311,1.5002,1.29876
14.4,0.824456,-0.156546,0,-0.371654,0.748961,0,-0.0628391,-0.61631,0,-0.00108583,-1.44597,4.63421,0.999338,1.50021,1.39876
14.5,0.751801,-0.115151,0,-0.328766,0.775347,0,-0.0587201,-0.699914,0,-0.521395,-6.07443,5.9906,0.999445,1.40122,1.49877
14.6,0.703551,-0.0814269,0,-0.289256,0.75816,0,-0.0610106,-0.725161,0,-0.258283,-4.78894,1.46384,0.999474,1.30122,1.50078
14.7,0.678347,-0.0502004,0,-0.25223,0.707797,0,-0.0710985,-0.711476,0,0.331778,-3.96722,-1.87394,0.999477,1.20122,1.43148
14.8,0.653311,-0.0194222,0,-0.21475,0.656571,0,-0.0808631,-0.697617,0,0.355724,-4.2391,-2.02715,0.99948,1.10123,1.36149
14.9,0.638806,0.0110869,0,-0.177356,0.589319,0,-0.0938838,-0.668711,0,0.741042,-4.32645,-3.73733,0.99948,1.00124,1.2618
15,0.670641,0.0135068,0,-0.179364,0.538867,0,-0.102931,-0.619411,0,0.785605,0.784801,-4.84925,0.999499,0.999256,1.1618
15.1,0.739657,0.0488607,0,-0.168554,0.465775,0,-0.151696,-0.594902,0,5.66734,-0.170742,-5.76168,1.09852,0.999331,1.06181
15.2,0.793032,0.0839699,0,-0.152147,0.408637,0,-0.199193,-0.590087,0,4.80815,-0.869902,-0.87128,1.19853,0.999386,0.999831
15.3,0.830863,0.117275,0,-0.133196,0.380719,0,-0.244087,-0.612965,0,4.77239,-1.13928,-1.14044,1.29853,0.999406,0.999852
15.4,0.867721,0.152012,0,-0.112002,0.349499,0,-0.289954,-0.634413,0,4.85464,-1.48266,-1.48363,1.39853,0.999429,0.999874
15.5,0.888629,0.176252,0,-0.0904902,0.376716,0,-0.330665,-0.696625,0,3.15245,-0.618925,3.71328,1.49853,0.999429,1.09888
15.6,0.872199,0.164041,0,-0.0891687,0.437334,0,-0.326263,-0.738895,0,-1.542,0.551869,5.03981,1.50053,0.999457,1.19889
15.7,0.852506,0.152683,0,-0.0858581,0.49684,0,-0.321805,-0.781455,0,-1.46442,0.263878,4.79326,1.50054,0.999485,1.29889
15.8,0.829899,0.142509,0,-0.080444,0.555186,0,-0.317518,-0.824482,0,-1.44603,-0.000640297,4.63407,1.50055,0.999513,1.39889
15.9,0.75952,0.0973658,0,-0.0807099,0.638896,0,-0.273308,-0.848589,0,-6.07373,-0.520123,5.99014,1.40156,0.99962,1.4989
16,0.713106,0.0611627,0,-0.0843241,0.663992,0,-0.234748,-0.829359,0,-4.78817,-0.257465,1.46351,1.30156,0.999649,1.50091
16.1,0.664884,0.0261642,0,-0.0854597,0.686723,0,-0.196541,-0.810074,0,-5.03212,-0.544523,1.53942,1.20156,0.999677,1.50091
16.2,0.61425,-0.00776454,0,-0.0839963,0.707682,0,-0.158525,-0.791384,0,-5.39544,-0.877441,1.69101,1.10156,0.999705,1.50092
16.3,0.603011,-0.0405972,0,-0.0930585,0.676967,0,-0.128272,-0.723512,0,-4.12345,0.684571,-3.36317,1.00157,0.999706,1.40192
16.4,0.640322,-0.0418569,0,-0.102362,0.62738,0,-0.13471,-0.67314,0,1.14982,1.15016,-4.77307,0.999596,0.999728,1.30192
16.5,0.67414,-0.0427018,0,-0.109939,0.577555,0,-0.139797,-0.622995,0,0.878446,0.878854,-4.80505,0.999616,0.999749,1.20192
16.6,0.704476,-0.0434603,0,-0.116083,0.527695,0,-0.14345,-0.572886,0,0.655623,0.656113,-4.9491,0.999635,0.999767,1.10192
16.7,0.813167,-0.0461765,0,-0.153386,0.478615,0,-0.178262,-0.521998,0,4.5752,4.5755,-5.99026,1.0987,1.09883,1.00192
16.8,0.891975,-0.0481453,0,-0.185901,0.478928,0,-0.210754,-0.520685,0,3.76709,3.76686,-0.685239,1.19871,1.19884,0.999922
16.9,0.891866,-0.10162,0,-0.25037,0.518798,0,-0.142756,-0.474399,0,-6.15994,5.80759,-1.0002,1.10073,1.29885,0.999009
17,0.893494,-0.156534,0,-0.31483,0.550265,0,-0.0712839,-0.418702,0,-7.09919,6.33883,-2.27725,1.00076,1.39886,0.999105
17.1,0.915992,-0.179303,0,-0.359639,0.609596,0,-0.0479834,-0.444408,0,-0.619571,3.15237,3.71517,0.999765,1.49887,1.09811
17.2,0.898809,-0.168209,0,-0.358078,0.652063,0,-0.0426171,-0.504815,0,0.554632,-1.54279,5.0421,0.999793,1.50087,1.19812
17.3,0.878429,-0.158185,0,-0.356481,0.694823,0,-0.0353407,-0.563977,0,0.266458,-1.46461,4.79471,0.999821,1.50087,1.29812
17.4,0.855222,-0.149538,0,-0.355089,0.738038,0,-0.0260436,-0.621839,0,0.00193142,-1.44567,4.63484,0.999848,1.50088,1.39812
