Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_length_0,arm_length_1
16.5,-1.03965,0,0,0.26035,0,0,1.55935,0,0,-3.15963,3.16575,1.301,1.298
16.6,-1.01279,0,0,0.18721,0,0,1.58621,0,0,-3.38618,2.97969,1.201,1.398
16.7,-0.910933,0,0,0.189067,0,0,1.48807,0,0,-7.23948,-6.71893,1.101,1.3
16.8,-0.808791,0,0,0.191209,0,0,1.39021,0,0,-7.48246,-6.79797,1.001,1.2
16.9,-0.833384,0,0,0.266616,0,0,1.36562,0,0,3.60919,-3.60581,1.099,1.1
17,-0.857977,0,0,0.342023,0,0,1.34102,0,0,3.31212,-3.99863,1.199,1
17.1,-0.955809,0,0,0.344191,0,0,1.44319,0,0,6.71816,7.24681,1.299,1.098
17.2,-1.05393,0,0,0.346069,0,0,1.54507,0,0,6.64572,7.06162,1.399,1.198
17.3,-1.02707,0,0,0.272928,0,0,1.57193,0,0,-3.15963,3.16575,1.301,1.298
17.4,-1.00021,0,0,0.199788,0,0,1.59879,0,0,-3.38618,2.97969,1.201,1.398
17.5,-0.898355,0,0,0.201645,0,0,1.50064,0,0,-7.23948,-6.71893,1.101,1.3
17.6,-0.796212,0,0,0.203788,0,0,1.40279,0,0,-7.48246,-6.79797,1.001,1.2
17.7,-0.820805,0,0,0.279195,0,0,1.37819,0,0,3.60919,-3.60581,1.099,1.1
17.8,-0.845399,0,0,0.354601,0,0,1.3536,0,0,3.31212,-3.99863,1.199,1
17.9,-0.943231,0,0,0.356769,0,0,1.45577,0,0,6.71816,7.24681,1.299,1.098
18,-1.04135,0,0,0.358647,0,0,1.55765,0,0,6.64572,7.06162,1.399,1.198
18.1,-1.01449,0,0,0.285506,0,0,1.58451,0,0,-3.15963,3.16575,1.301,1.298
18.2,-0.987634,0,0,0.212366,0,0,1.61137,0,0,-3.38618,2.97969,1.201,1.398
18.3,-0.885777,0,0,0.214223,0,0,1.51322,0,0,-7.23948,-6.71893,1.101,1.3
18.4,-0.783634,0,0,0.216366,0,0,1.41537,0,0,-7.48246,-6.79797,1.001,1.2
18.5,-0.808227,0,0,0.291773,0,0,1.39077,0,0,3.60919,-3.60581,1.099,1.1
18.6,-0.83282,0,0,0.36718,0,0,1.36618,0,0,3.31212,-3.99863,1.199,1
18.7,-0.930653,0,0,0.369347,0,0,1.46835,0,0,6.71816,7.24681,1.299,1.098
18.8,-1.02877,0,0,0.371226,0,0,1.57023,0,0,6.64572,7.06162,1.399,1.198
18.9,-1.00192,0,0,0.298085,0,0,1.59708,0,0,-3.15963,3.16575,1.301,1.298
19,-0.975056,0,0,0.224944,0,0,1.62394,0,0,-3.38618,2.97969,1.201,1.398
19.1,-0.873199,0,0,0.226801,0,0,1.5258,0,0,-7.23948,-6.71893,1.101,1.3
19.2,-0.771056,0,0,0.228944,0,0,1.42794,0,0,-7.48246,-6.79797,1.001,1.2
19.3,-0.795649,0,0,0.304351,0,0,1.40335,0,0,3.60919,-3.60581,1.099,1.1
19.4,-0.820242,0,0,0.379758,0,0,1.37876,0,0,3.31212,-3.99863,1.199,1
19.5,-0.918074,0,0,0.381926,0,0,1.48093,0,0,6.71816,7.24681,1.299,1.098
19.6,-1.0162,0,0,0.383804,0,0,1.5828,0,0,6.64572,7.06162,1.399,1.198
19.7,-0.989337,0,0,0.310663,0,0,1.60966,0,0,-3.15963,3.16575,1.301,1.298
19.8,-0.962477,0,0,0.237523,0,0,1.63652,0,0,-3.38618,2.97969,1.201,1.398
19.9,-0.86062,0,0,0.23938,0,0,1.53838,0,0,-7.23948,-6.71893,1.101,1.3
20,-0.758477,0,0,0.241523,0,0,1.44052,0,0,-7.48246,-6.79797,1.001,1.2
20.1,-0.783071,0,0,0.316929,0,0,1.41593,0,0,3.60919,-3.60581,1.099,1.1
20.2,-0.807664,0,0,0.392336,0,0,1.39134,0,0,3.31212,-3.99863,1.199,1
20.3,-0.905496,0,0,0.394504,0,0,1.4935,0,0,6.71816,7.24681,1.299,1.098
20.4,-1.00362,0,0,0.396382,0,0,1.59538,0,0,6.64572,7.06162,1.399,1.198
20.5,-0.976759,0,0,0.323241,0,0,1.62224,0,0,-3.15963,3.16575,1.301,1.298
20.6,-0.949899,0,0,0.250101,0,0,1.6491,0,0,-3.38618,2.97969,1.201,1.398
20.7,-0.848042,0,0,0.251958,0,0,1.55096,0,0,-7.23948,-6.71893,1.101,1.3
20.8,-0.745899,0,0,0.254101,0,0,1.4531,0,0,-7.48246,-6.79797,1.001,1.2
20.9,-0.770492,0,0,0.329508,0,0,1.42851,0,0,3.60919,-3.60581,1.099,1.1
21,-0.795086,0,0,0.404914,0,0,1.40391,0,0,3.31212,-3.99863,1.199,1
21.1,-0.892918,0,0,0.407082,0,0,1.50608,0,0,6.71816,7.24681,1.299,1.098
21.2,-0.991039,0,0,0.408961,0,0,1.60796,0,0,6.64572,7.06162,1.399,1.198
21.3,-0.964181,0,0,0.335819,0,0,1.63482,0,0,-3.15963,3.16575,1.301,1.298
21.4,-0.937321,0,0,0.262679,0,0,1.66168,0,0,-3.38618,2.97969,1.201,1.398
21.5,-0.835464,0,0,0.264536,0,0,1.56354,0,0,-7.23948,-6.71893,1.101,1.3
21.6,-0.733321,0,0,0.266679,0,0,1.46568,0,0,-7.48246,-6.79797,1.001,1.2
21.7,-0.757914,0,0,0.342086,0,0,1.44109,0,0,3.60919,-3.60581,1.099,1.1
21.8,-0.782507,0,0,0.417493,0,0,1.41649,0,0,3.31212,-3.99863,1.199,1
21.9,-0.88034,0,0,0.41966,0,0,1.51866,0,0,6.71816,7.24681,1.299,1.098
22,-0.978461,0,0,0.421539,0,0,1.62054,0,0,6.64572,7.06162,1.399,1.198
22.1,-0.951602,0,0,0.348398,0,0,1.6474,0,0,-3.15963,3.16575,1.301,1.298
22.2,-0.924742,0,0,0.275258,0,0,1.67426,0,0,-3.38618,2.97969,1.201,1.398
22.3,-0.822885,0,0,0.277115,0,0,1.57611,0,0,-7.23948,-6.71893,1.101,1.3
22.4,-0.720742,0,0,0.279258,0,0,1.47826,0,0,-7.48246,-6.79797,1.001,1.2
22.5,-0.745336,0,0,0.354664,0,0,1.45366,0,0,3.60919,-3.60581,1.099,1.1
22.6,-0.769929,0,0,0.430071,0,0,1.42907,0,0,3.31212,-3.99863,1.199,1
22.7,-0.867761,0,0,0.432239,0,0,1.53124,0,0,6.71816,7.24681,1.299,1.098
22.8,-0.965883,0,0,0.434117,0,0,1.63312,0,0,6.64572,7.06162,1.399,1.198
22.9,-0.939024,0,0,0.360976,0,0,1.65998,0,0,-3.15963,3.16575,1.301,1.298
23,-0.912164,0,0,0.287836,0,0,1.68684,0,0,-3.38618,2.97969,1.201,1.398
23.1,-0.810307,0,0,0.289693,0,0,1.58869,0,0,-7.23948,-6.71893,1.101,1.3
23.2,-0.708164,0,0,0.291836,0,0,1.49084,0,0,-7.48246,-6.79797,1.001,1.2
23.3,-0.732757,0,0,0.367243,0,0,1.46624,0,0,3.60919,-3.60581,1.099,1.1
23.4,-0.757351,0,0,0.442649,0,0,1.44165,0,0,3.31212,-3.99863,1.199,1
23.5,-0.855183,0,0,0.444817,0,0,1.54382,0,0,6.71816,7.24681,1.299,1.098
