Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_length_0,arm_length_1
17.4,-0.928483,0,0,0.172517,0,0,1.67252,0,0,-5.49483,-1.82348,1.102,1.5
17.5,-0.86325,0,0,0.13775,0,0,1.63775,0,0,-5.8342,-1.79508,1.002,1.5
17.6,-0.8233,0,0,0.1767,0,0,1.5767,0,0,-1.78293,-4.71196,1,1.401
17.7,-0.78416,0,0,0.21584,0,0,1.51584,0,0,-1.76669,-4.8623,1,1.301
17.8,-0.745183,0,0,0.254817,0,0,1.45482,0,0,-1.74387,-5.05118,1,1.201
17.9,-0.706372,0,0,0.293628,0,0,1.39363,0,0,-1.71151,-5.29634,1,1.101
18,-0.667711,0,0,0.332289,0,0,1.33229,0,0,-1.6647,-5.62854,1,1.001
18.1,-0.728653,0,0,0.371347,0,0,1.37035,0,0,5.30135,1.71025,1.099,0.999
18.2,-0.789832,0,0,0.410168,0,0,1.40917,0,0,5.05483,1.7429,1.199,0.999
18.3,-0.850846,0,0,0.449154,0,0,1.44815,0,0,4.86504,1.76591,1.299,0.999
18.4,-0.911696,0,0,0.488304,0,0,1.4873,0,0,4.71407,1.7823,1.399,0.999
18.5,-0.972391,0,0,0.527609,0,0,1.52661,0,0,4.59086,1.79396,1.499,0.999
18.6,-1.00775,0,0,0.493249,0,0,1.59225,0,0,1.8226,5.50665,1.501,1.098
18.7,-1.0428,0,0,0.458203,0,0,1.6572,0,0,1.84311,5.25358,1.501,1.198
18.8,-1.07811,0,0,0.422885,0,0,1.72189,0,0,1.85791,5.05911,1.501,1.298
18.9,-1.11368,0,0,0.387322,0,0,1.78632,0,0,1.86863,4.90469,1.501,1.398
19,-1.14946,0,0,0.351536,0,0,1.85054,0,0,1.87636,4.77886,1.501,1.498
19.1,-1.08562,0,0,0.31538,0,0,1.81538,0,0,-4.89894,-1.86893,1.402,1.5
19.2,-1.0212,0,0,0.279805,0,0,1.7798,0,0,-5.05203,-1.85834,1.302,1.5
19.3,-0.956525,0,0,0.244475,0,0,1.74447,0,0,-5.2446,-1.84373,1.202,1.5
19.4,-0.891585,0,0,0.209415,0,0,1.70942,0,0,-5.49483,-1.82348,1.102,1.5
19.5,-0.826352,0,0,0.174648,0,0,1.67465,0,0,-5.8342,-1.79508,1.002,1.5
19.6,-0.786402,0,0,0.213598,0,0,1.6136,0,0,-1.78293,-4.71196,1,1.401
19.7,-0.747262,0,0,0.252738,0,0,1.55274,0,0,-1.76669,-4.8623,1,1.301
19.8,-0.708285,0,0,0.291715,0,0,1.49171,0,0,-1.74387,-5.05118,1,1.201
19.9,-0.669473,0,0,0.330527,0,0,1.43053,0,0,-1.71151,-5.29634,1,1.101
20,-0.630812,0,0,0.369188,0,0,1.36919,0,0,-1.6647,-5.62854,1,1.001
20.1,-0.691755,0,0,0.408245,0,0,1.40724,0,0,5.30135,1.71025,1.099,0.999
20.2,-0.752933,0,0,0.447067,0,0,1.44607,0,0,5.05483,1.7429,1.199,0.999
20.3,-0.813947,0,0,0.486053,0,0,1.48505,0,0,4.86504,1.76591,1.299,0.999
20.4,-0.874798,0,0,0.525202,0,0,1.5242,0,0,4.71407,1.7823,1.399,0.999
20.5,-0.935493,0,0,0.564507,0,0,1.56351,0,0,4.59086,1.79396,1.499,0.999
20.6,-0.970852,0,0,0.530148,0,0,1.62915,0,0,1.8226,5.50665,1.501,1.098
20.7,-1.0059,0,0,0.495101,0,0,1.6941,0,0,1.84311,5.25358,1.501,1.198
20.8,-1.04122,0,0,0.459784,0,0,1.75878,0,0,1.85791,5.05911,1.501,1.298
20.9,-1.07678,0,0,0.42422,0,0,1.82322,0,0,1.86863,4.90469,1.501,1.398
21,-1.11257,0,0,0.388434,0,0,1.88743,0,0,1.87636,4.77886,1.501,1.498
21.1,-1.04872,0,0,0.352278,0,0,1.85228,0,0,-4.89894,-1.86893,1.402,1.5
21.2,-0.984297,0,0,0.316703,0,0,1.8167,0,0,-5.05203,-1.85834,1.302,1.5
21.3,-0.919627,0,0,0.281373,0,0,1.78137,0,0,-5.2446,-1.84373,1.202,1.5
21.4,-0.854687,0,0,0.246313,0,0,1.74631,0,0,-5.49483,-1.82348,1.102,1.5
21.5,-0.789454,0,0,0.211546,0,0,1.71155,0,0,-5.8342,-1.79508,1.002,1.5
21.6,-0.749504,0,0,0.250496,0,0,1.6505,0,0,-1.78293,-4.71196,1,1.401
21.7,-0.710364,0,0,0.289636,0,0,1.58964,0,0,-1.76669,-4.8623,1,1.301
21.8,-0.671387,0,0,0.328613,0,0,1.52861,0,0,-1.74387,-5.05118,1,1.201
21.9,-0.632575,0,0,0.367425,0,0,1.46743,0,0,-1.71151,-5.29634,1,1.101
22,-0.593914,0,0,0.406086,0,0,1.40609,0,0,-1.6647,-5.62854,1,1.001
22.1,-0.654857,0,0,0.445143,0,0,1.44414,0,0,5.30135,1.71025,1.099,0.999
22.2,-0.716035,0,0,0.483965,0,0,1.48296,0,0,5.05483,1.7429,1.199,0.999
22.3,-0.777049,0,0,0.522951,0,0,1.52195,0,0,4.86504,1.76591,1.299,0.999
22.4,-0.8379,0,0,0.5621,0,0,1.5611,0,0,4.71407,1.7823,1.399,0.999
22.5,-0.898595,0,0,0.601405,0,0,1.60041,0,0,4.59086,1.79396,1.499,0.999
22.6,-0.933954,0,0,0.567046,0,0,1.66605,0,0,1.8226,5.50665,1.501,1.098
22.7,-0.969001,0,0,0.531999,0,0,1.731,0,0,1.84311,5.25358,1.501,1.198
22.8,-1.00432,0,0,0.496682,0,0,1.79568,0,0,1.85791,5.05911,1.501,1.298
22.9,-1.03988,0,0,0.461119,0,0,1.86012,0,0,1.86863,4.90469,1.501,1.398
23,-1.07567,0,0,0.425333,0,0,1.92433,0,0,1.87636,4.77886,1.501,1.498
23.1,-1.01182,0,0,0.389177,0,0,1.88918,0,0,-4.89894,-1.86893,1.402,1.5
23.2,-0.947399,0,0,0.353601,0,0,1.8536,0,0,-5.05203,-1.85834,1.302,1.5
23.3,-0.882728,0,0,0.318272,0,0,1.81827,0,0,-5.2446,-1.84373,1.202,1.5
23.4,-0.817788,0,0,0.283212,0,0,1.78321,0,0,-5.49483,-1.82348,1.102,1.5
23.5,-0.752555,0,0,0.248445,0,0,1.74844,0,0,-5.8342,-1.79508,1.002,1.5
23.6,-0.712606,0,0,0.287394,0,0,1.68739,0,0,-1.78293,-4.71196,1,1.401
23.7,-0.673465,0,0,0.326535,0,0,1.62653,0,0,-1.76669,-4.8623,1,1.301
