Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity__0,arm_extensile_velocity__1,arm_extensile_velocity__2,arm_length_0,arm_length_1,arm_length_2
13.9,0.454431,0.00172836,0,-0.299904,0.658153,0,-0.216603,-0.738558,0,-0.454552,-0.454965,1.34649,-1,-1,1,0.999155,0.999957,1.39819
14,0.417311,-0.000461372,0,-0.287439,0.708972,0,-0.198187,-0.787562,0,-0.571516,-0.571856,1.44444,-1,1,1,0.999181,0.999984,1.49819
14.1,0.468775,-0.0332488,0,-0.327861,0.725266,0,-0.206232,-0.769992,0,0.197098,1.27996,-0.506694,-1,1,1,0.999212,1.09899,1.5002
14.2,0.517762,-0.0677585,0,-0.368109,0.741692,0,-0.211989,-0.750363,0,0.105991,1.24296,-0.46509,-1,1,1,0.999242,1.19899,1.5002
14.3,0.564265,-0.103983,0,-0.408309,0.758618,0,-0.215315,-0.729121,0,0.0270814,1.22441,-0.442744,-1,1,1,0.999271,1.29899,1.5002
14.4,0.608524,-0.141906,0,-0.44865,0.775898,0,-0.216205,-0.706195,0,-0.0455718,1.22029,-0.435774,-1,1,1,0.9993,1.39899,1.50021
14.5,0.650681,-0.181537,0,-0.489283,0.793379,0,-0.214604,-0.681477,0,-0.116386,1.22896,-0.442609,-1,1,-1,0.999329,1.49899,1.50022
14.6,0.673316,-0.192914,0,-0.494852,0.749627,0,-0.227854,-0.624898,0,0.046499,0.435986,-1.22038,-1,1,-1,0.999358,1.501,1.40122
14.7,0.692741,-0.205148,0,-0.50004,0.706053,0,-0.2386,-0.567609,0,-0.0261082,0.442747,-1.2243,-1,1,-1,0.999387,1.501,1.30122
14.8,0.709489,-0.218649,0,-0.505465,0.662778,0,-0.246752,-0.509226,0,-0.104885,0.464841,-1.24261,-1,1,-1,0.999416,1.50101,1.20122
14.9,0.723626,-0.233448,0,-0.511347,0.619711,0,-0.252178,-0.449549,0,-0.195728,0.506094,-1.27926,-1,1,-1,0.999446,1.50101,1.10122
15,0.735161,-0.249616,0,-0.51794,0.576695,0,-0.254654,-0.388257,0,-0.308052,0.574368,-1.34242,-1,-1,-1,0.999477,1.50102,1.00123
15.1,0.702074,-0.209291,0,-0.467705,0.561725,0,-0.275222,-0.418813,0,0.458848,-1.34973,0.45872,-1,-1,-1,0.999503,1.40202,0.999252
15.2,0.667648,-0.170673,0,-0.418637,0.545308,0,-0.293192,-0.446062,0,0.373294,-1.28457,0.373138,-1,-1,-1,0.999526,1.30202,0.999275
15.3,0.632218,-0.133581,0,-0.370574,0.527364,0,-0.309002,-0.470033,0,0.308377,-1.24195,0.308187,-1,-1,-1,0.999547,1.20202,0.999296
15.4,0.595944,-0.097769,0,-0.323356,0.50814,0,-0.322948,-0.491175,0,0.257116,-1.21553,0.256884,-1,-1,-1,0.999566,1.10202,0.999314
15.5,0.558947,-0.0630557,0,-0.276862,0.487814,0,-0.335243,-0.509811,0,0.215319,-1.20201,0.215035,1,-1,-1,0.999583,1.00202,0.999332
