Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_length_0,arm_length_1
18.2,-1.36313,0,0,0.336868,0,0,2.23787,0,0,-4.64997,-1.8997,1.701,1.901
18.3,-1.29787,0,0,0.302125,0,0,2.20313,0,0,-4.73791,-1.89541,1.601,1.901
18.4,-1.23243,0,0,0.267575,0,0,2.16857,0,0,-4.84191,-1.88961,1.501,1.901
18.5,-1.16676,0,0,0.233239,0,0,2.13424,0,0,-4.96704,-1.88184,1.401,1.901
18.6,-1.10086,0,0,0.199141,0,0,2.10014,0,0,-5.12072,-1.87153,1.301,1.901
18.7,-1.03469,0,0,0.165309,0,0,2.06631,0,0,-5.3144,-1.85783,1.201,1.901
18.8,-0.968225,0,0,0.131775,0,0,2.03277,0,0,-5.56659,-1.83952,1.101,1.901
18.9,-0.901428,0,0,0.0985724,0,0,1.99957,0,0,-5.90936,-1.81472,1.001,1.901
19,-0.901029,0,0,0.0989711,0,0,1.99897,0,0,-1.81443,-4.26104,1,1.901
19.1,-0.861216,0,0,0.138784,0,0,1.93878,0,0,-1.81209,-4.32578,1,1.801
19.2,-0.821516,0,0,0.178484,0,0,1.87848,0,0,-1.80832,-4.40025,1,1.701
19.3,-0.781941,0,0,0.218059,0,0,1.81806,0,0,-1.80267,-4.48692,1,1.601
19.4,-0.742499,0,0,0.257501,0,0,1.7575,0,0,-1.7945,-4.58921,1,1.501
19.5,-0.703203,0,0,0.296797,0,0,1.6968,0,0,-1.78293,-4.71196,1,1.401
19.6,-0.664063,0,0,0.335937,0,0,1.63594,0,0,-1.76669,-4.8623,1,1.301
19.7,-0.625086,0,0,0.374914,0,0,1.57491,0,0,-1.74387,-5.05118,1,1.201
19.8,-0.586274,0,0,0.413726,0,0,1.51373,0,0,-1.71151,-5.29634,1,1.101
19.9,-0.547613,0,0,0.452387,0,0,1.45239,0,0,-1.6647,-5.62854,1,1.001
20,-0.547841,0,0,0.453159,0,0,1.45216,0,0,5.63179,1.66357,1,0.999
20.1,-0.609169,0,0,0.491831,0,0,1.49083,0,0,5.29851,1.71064,1.1,0.999
20.2,-0.670345,0,0,0.530655,0,0,1.52965,0,0,5.05269,1.74317,1.2,0.999
20.3,-0.731358,0,0,0.569642,0,0,1.56864,0,0,4.86336,1.76611,1.3,0.999
20.4,-0.792207,0,0,0.608793,0,0,1.60779,0,0,4.71271,1.78243,1.4,0.999
20.5,-0.8529,0,0,0.6481,0,0,1.6471,0,0,4.58974,1.79406,1.5,0.999
20.6,-0.913449,0,0,0.687551,0,0,1.68655,0,0,4.48728,1.80228,1.6,0.999
20.7,-0.973863,0,0,0.727137,0,0,1.72614,0,0,4.40048,1.80797,1.7,0.999
20.8,-1.03415,0,0,0.766846,0,0,1.76585,0,0,4.32591,1.81176,1.8,0.999
20.9,-1.09433,0,0,0.806669,0,0,1.80567,0,0,4.26108,1.81412,1.9,0.999
21,-1.09466,0,0,0.806339,0,0,1.80634,0,0,1.81414,5.91748,1.901,0.999
21.1,-1.12786,0,0,0.77314,0,0,1.87314,0,0,1.83909,5.57242,1.901,1.099
21.2,-1.16139,0,0,0.739609,0,0,1.93961,0,0,1.85751,5.31879,1.901,1.199
21.3,-1.19522,0,0,0.70578,0,0,2.00578,0,0,1.87129,5.12416,1.901,1.299
21.4,-1.22932,0,0,0.671685,0,0,2.07168,0,0,1.88167,4.9698,1.901,1.399
21.5,-1.26365,0,0,0.637351,0,0,2.13735,0,0,1.88947,4.84419,1.901,1.499
21.6,-1.2982,0,0,0.602802,0,0,2.2028,0,0,1.89531,4.73982,1.901,1.599
21.7,-1.33294,0,0,0.568061,0,0,2.26806,0,0,1.89963,4.6516,1.901,1.699
21.8,-1.36785,0,0,0.533145,0,0,2.33315,0,0,1.90274,4.57595,1.901,1.799
21.9,-1.40293,0,0,0.498072,0,0,2.39807,0,0,1.9049,4.51031,1.901,1.899
22,-1.40263,0,0,0.497369,0,0,2.39837,0,0,-4.50908,-1.90494,1.901,1.901
22.1,-1.33771,0,0,0.462293,0,0,2.36329,0,0,-4.57455,-1.90279,1.801,1.901
22.2,-1.27262,0,0,0.427376,0,0,2.32838,0,0,-4.64997,-1.8997,1.701,1.901
22.3,-1.20737,0,0,0.392633,0,0,2.29363,0,0,-4.73791,-1.89541,1.601,1.901
22.4,-1.14192,0,0,0.358082,0,0,2.25908,0,0,-4.84191,-1.88961,1.501,1.901
22.5,-1.07625,0,0,0.323746,0,0,2.22475,0,0,-4.96704,-1.88184,1.401,1.901
22.6,-1.01035,0,0,0.289648,0,0,2.19065,0,0,-5.12072,-1.87153,1.301,1.901
22.7,-0.944184,0,0,0.255816,0,0,2.15682,0,0,-5.3144,-1.85783,1.201,1.901
22.8,-0.877718,0,0,0.222282,0,0,2.12328,0,0,-5.56659,-1.83952,1.101,1.901
22.9,-0.81092,0,0,0.18908,0,0,2.09008,0,0,-5.90936,-1.81472,1.001,1.901
23,-0.810521,0,0,0.189479,0,0,2.08948,0,0,-1.81443,-4.26104,1,1.901
23.1,-0.770708,0,0,0.229292,0,0,2.02929,0,0,-1.81209,-4.32578,1,1.801
23.2,-0.731009,0,0,0.268991,0,0,1.96899,0,0,-1.80832,-4.40025,1,1.701
23.3,-0.691433,0,0,0.308567,0,0,1.90857,0,0,-1.80267,-4.48692,1,1.601
23.4,-0.651992,0,0,0.348008,0,0,1.84801,0,0,-1.7945,-4.58921,1,1.501
23.5,-0.612696,0,0,0.387304,0,0,1.7873,0,0,-1.78293,-4.71196,1,1.401
23.6,-0.573555,0,0,0.426445,0,0,1.72644,0,0,-1.76669,-4.8623,1,1.301
23.7,-0.534579,0,0,0.465421,0,0,1.66542,0,0,-1.74387,-5.05118,1,1.201
23.8,-0.495767,0,0,0.504233,0,0,1.60423,0,0,-1.71151,-5.29634,1,1.101
23.9,-0.457106,0,0,0.542894,0,0,1.54289,0,0,-1.6647,-5.62854,1,1.001
24,-0.45772,0,0,0.54328,0,0,1.54328,0,0,5.63246,1.66414,1,1
24.1,-0.519059,0,0,0.581941,0,0,1.58194,0,0,5.29916,1.71112,1.1,1
24.2,-0.580247,0,0,0.620753,0,0,1.62075,0,0,5.05331,1.7436,1.2,1
24.3,-0.64127,0,0,0.65973,0,0,1.65973,0,0,4.86397,1.7665,1.3,1
24.4,-0.701764,0,0,0.699236,0,0,1.69824,0,0,4.71271,1.78243,1.4,0.999
24.5,-0.762457,0,0,0.738543,0,0,1.73754,0,0,4.58974,1.79406,1.5,0.999
24.6,-0.823006,0,0,0.777994,0,0,1.77699,0,0,4.48728,1.80228,1.6,0.999
24.7,-0.88342,0,0,0.81758,0,0,1.81658,0,0,4.40048,1.80797,1.7,0.999
24.8,-0.943711,0,0,0.857289,0,0,1.85629,0,0,4.32591,1.81176,1.8,0.999
24.9,-1.00389,0,0,0.897112,0,0,1.89611,0,0,4.26108,1.81412,1.9,0.999
25,-1.00422,0,0,0.896782,0,0,1.89678,0,0,1.81414,5.91748,1.901,0.999
25.1,-1.03742,0,0,0.863583,0,0,1.96358,0,0,1.83909,5.57242,1.901,1.099
25.2,-1.07095,0,0,0.830052,0,0,2.03005,0,0,1.85751,5.31879,1.901,1.199
25.3,-1.10478,0,0,0.796223,0,0,2.09622,0,0,1.87129,5.12416,1.901,1.299
25.4,-1.13887,0,0,0.762128,0,0,2.16213,0,0,1.88167,4.9698,1.901,1.399
25.5,-1.17321,0,0,0.727794,0,0,2.22779,0,0,1.88947,4.84419,1.901,1.499
25.6,-1.20775,0,0,0.693245,0,0,2.29325,0,0,1.89531,4.73982,1.901,1.599
25.7,-1.2425,0,0,0.658504,0,0,2.3585,0,0,1.89963,4.6516,1.901,1.699
25.8,-1.27741,0,0,0.623588,0,0,2.42359,0,0,1.90274,4.57595,1.901,1.799
