Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2
8.3,-0.603678,0.064347,0,0.319997,-0.533207,0,0.311181,0.466311,0,-1.21536,-1,0.122721,0.256465,-1,0,0.256729,-1,0,1.10111,0.999271,0.999557
8.4,-0.566365,0.0299609,0,0.273343,-0.513283,0,0.323285,0.485042,0,-1.20195,-1,0.12076,0.214681,-1,0,0.215005,1,0,1.00111,0.999288,0.999574
8.5,-0.543752,0.0285038,0,0.261775,-0.562585,0,0.317341,0.535585,0,-0.255452,-1,0.0014165,-0.255617,-1,0,1.21494,1,0.12096,0.999129,0.999306,1.09857
8.6,-0.518526,0.0272342,0,0.249358,-0.612024,0,0.309973,0.586018,0,-0.306381,-1,0,-0.306515,-1,0,1.2409,1,0.122688,0.999148,0.999324,1.19857
8.7,-0.489928,0.0257935,0,0.235415,-0.661386,0,0.30108,0.636529,0,-0.370774,-1,0,-0.370884,1,0,1.28289,1,0.126057,0.999168,0.999345,1.29857
8.8,-0.535331,-0.00702979,0,0.235475,-0.64283,0,0.343645,0.653245,0,-0.0170733,-1,0,1.20568,1,0.120808,-0.361791,1,0.00091179,0.999192,1.09835,1.30058
8.9,-0.579403,-0.0413157,0,0.233749,-0.62202,0,0.386563,0.66956,0,-0.0789883,-1,0,1.20353,1,0.120363,-0.363534,1,0,0.999216,1.19835,1.30059
9,-0.621918,-0.0771136,0,0.23001,-0.599322,0,0.429851,0.685831,0,-0.140552,-1,0,1.21273,1,0.120724,-0.376867,-1,0,0.999241,1.29835,1.3006
9.1,-0.644313,-0.0844571,0,0.242523,-0.544952,0,0.43552,0.640033,0,0.0811852,-1,0,0.363676,1,0.00158994,-1.20364,-1,0.121122,0.999266,1.30036,1.2016
9.2,-0.663688,-0.0923658,0,0.253028,-0.490125,0,0.440541,0.594383,0,0.0193736,-1,0,0.361482,1,0,-1.20536,-1,0.120354,0.99929,1.30036,1.1016
9.3,-0.680611,-0.101194,0,0.261474,-0.434518,0,0.445534,0.549007,0,-0.0462386,-1,0,0.371694,-1,0,-1.21953,-1,0.121138,0.999314,1.30037,1.0016
9.4,-0.643179,-0.0663745,0,0.275876,-0.458812,0,0.396553,0.533497,0,0.307766,-1,0,-1.2417,-1,0.125746,0.307982,-1,0.000847876,0.999335,1.20137,0.99962
9.5,-0.604825,-0.0327895,0,0.288513,-0.480736,0,0.348287,0.517114,0,0.256542,-1,0,-1.21538,-1,0.122724,0.256806,-1,0,0.999353,1.10137,0.999639
9.6,-0.565812,-0.000344831,0,0.29965,-0.500063,0,0.300678,0.499593,0,0.214748,-1,0,-1.20195,-1,0.12076,0.215071,1,0,0.999371,1.00137,0.999656
9.7,-0.543157,-3.53879e-05,0,0.291141,-0.55024,0,0.291636,0.549416,0,-0.255486,-1,0,-0.255485,-1,0.00141657,1.2149,1,0.120956,0.999389,0.999388,1.09866
9.8,-0.517903,-4.67878e-05,0,0.281215,-0.600235,0,0.281755,0.599421,0,-0.306377,-1,0,-0.306376,-1,0,1.24083,1,0.122683,0.999407,0.999406,1.19866
9.9,-0.489274,-5.97059e-05,0,0.269762,-0.65023,0,0.270347,0.649426,0,-0.370724,1,0,-0.370724,-1,0,1.28279,1,0.126049,0.999428,0.999427,1.29866
10,-0.532944,0.0350294,0,0.311424,-0.669092,0,0.269457,0.630894,0,1.20561,1,0.1208,-0.0171809,-1,0,-0.36166,1,0.000911857,1.09843,0.999451,1.30066
10.1,-0.575211,0.0715107,0,0.353459,-0.68757,0,0.266669,0.610202,0,1.20348,1,0.120356,-0.0790607,-1,0,-0.363422,1,0,1.19843,0.999475,1.30067
10.2,-0.615848,0.109422,0,0.395867,-0.706023,0,0.261776,0.587726,0,1.21268,1,0.120719,-0.140592,-1,0,-0.376763,-1,0,1.29843,0.9995,1.30068
10.3,-0.63784,0.117891,0,0.403861,-0.660569,0,0.271504,0.532793,0,0.363564,1,0.00158978,0.0812553,-1,0,-1.20358,-1,0.121117,1.30044,0.999525,1.20168
10.4,-0.656787,0.12677,0,0.4112,-0.615231,0,0.279205,0.477506,0,0.361353,1,0,0.0194786,-1,0,-1.20529,-1,0.120348,1.30045,0.999549,1.10168
10.5,-0.67324,0.136441,0,0.418496,-0.570166,0,0.284811,0.421546,0,0.371535,-1,0,-0.046091,-1,0,-1.21944,-1,0.121131,1.30045,0.999573,1.00168
10.6,-0.637627,0.0997672,0,0.370365,-0.552183,0,0.300431,0.44507,0,-1.24164,-1,0.125738,0.307761,-1,0,0.307843,-1,0.000847945,1.20145,0.999593,0.999702
10.7,-0.601031,0.0642787,0,0.322992,-0.533365,0,0.314168,0.466317,0,-1.21534,-1,0.122718,0.256575,-1,0,0.256675,-1,0,1.10145,0.999612,0.999721
10.8,-0.563721,0.0298949,0,0.276333,-0.513443,0,0.326277,0.485047,0,-1.20191,-1,0.120756,0.214815,-1,0,0.214938,1,0,1.00145,0.99963,0.999738
10.9,-0.541114,0.0284383,0,0.264767,-0.562745,0,0.320334,0.535589,0,-0.255354,-1,0.0014164,-0.255518,-1,0,1.21485,1,0.120952,0.999471,0.999647,1.09874
11,-0.515896,0.0271692,0,0.252353,-0.612184,0,0.312968,0.586022,0,-0.306238,-1,0,-0.306373,-1,0,1.24077,1,0.122677,0.999489,0.999666,1.19874
11.1,-0.487308,0.0257292,0,0.238414,-0.661546,0,0.304079,0.636532,0,-0.370564,-1,0,-0.370674,1,0,1.2827,1,0.126041,0.99951,0.999686,1.29874
11.2,-0.532705,-0.00709335,0,0.238465,-0.64299,0,0.346649,0.653248,0,-0.0173113,-1,0,1.20558,1,0.120796,-0.361638,1,0.000911814,0.999534,1.09869,1.30075
11.3,-0.576771,-0.0413778,0,0.23673,-0.62218,0,0.389571,0.669562,0,-0.07918,-1,0,1.20347,1,0.120355,-0.363423,1,0,0.999558,1.19869,1.30075
11.4,-0.619283,-0.0771735,0,0.232984,-0.599481,0,0.432864,0.685831,0,-0.140707,-1,0,1.21269,1,0.120719,-0.376786,-1,0,0.999582,1.29869,1.30076
11.5,-0.641673,-0.084516,0,0.245495,-0.545112,0,0.438532,0.640032,0,0.0811214,-1,0,0.363615,1,0.00158982,-1.20357,-1,0.121115,0.999608,1.3007,1.20176
11.6,-0.661045,-0.0924232,0,0.255999,-0.490286,0,0.443552,0.594381,0,0.0193371,-1,0,0.361431,1,0,-1.2053,-1,0.120348,0.999632,1.30071,1.10176
11.7,-0.677965,-0.101249,0,0.264445,-0.43468,0,0.448544,0.549004,0,-0.0462478,-1,0,0.371644,-1,0,-1.21947,-1,0.121133,0.999656,1.30071,1.00176
11.8,-0.640533,-0.0664335,0,0.27885,-0.458973,0,0.399559,0.533497,0,0.307852,-1,0,-1.24168,-1,0.125744,0.307933,-1,0.000847867,0.999676,1.20171,0.999784
11.9,-0.60218,-0.0328514,0,0.291491,-0.480896,0,0.351289,0.517117,0,0.256652,-1,0,-1.21536,-1,0.122721,0.256751,-1,0,0.999695,1.10171,0.999803
12,-0.563169,-0.000409218,0,0.302633,-0.500222,0,0.303675,0.499598,0,0.214882,-1,0,-1.20191,-1,0.120757,0.215004,1,0,0.999712,1.00171,0.99982
12.1,-0.54052,-0.000100122,0,0.294125,-0.550399,0,0.294636,0.549421,0,-0.255387,-1,0,-0.255387,-1,0.00141646,1.2148,1,0.120948,0.99973,0.999729,1.09882
12.2,-0.515274,-0.00011189,0,0.2842,-0.600394,0,0.284758,0.599426,0,-0.306234,-1,0,-0.306234,-1,0,1.24071,1,0.122672,0.999749,0.999748,1.19882
12.3,-0.486655,-0.000125224,0,0.27275,-0.650389,0,0.273354,0.649431,0,-0.370515,1,0,-0.370514,-1,0,1.28261,1,0.126033,0.999769,0.999768,1.29882
12.4,-0.530318,0.0349631,0,0.314417,-0.669251,0,0.272455,0.630899,0,1.20551,1,0.120788,-0.0174187,-1,0,-0.361508,1,0.000911881,1.09877,0.999792,1.30083
12.5,-0.57258,0.0714431,0,0.356457,-0.687728,0,0.269658,0.610207,0,1.20341,1,0.120348,-0.0792523,-1,0,-0.363311,1,0,1.19877,0.999816,1.30083
12.6,-0.613214,0.109353,0,0.398869,-0.70618,0,0.264758,0.587732,0,1.21264,1,0.120714,-0.140748,-1,0,-0.376682,-1,0,1.29877,0.999841,1.30084
12.7,-0.635201,0.11782,0,0.406863,-0.660726,0,0.274484,0.5328,0,0.363503,1,0.00158966,0.0811915,-1,0,-1.20352,-1,0.12111,1.30078,0.999866,1.20184
12.8,-0.654144,0.126697,0,0.414201,-0.615386,0,0.282183,0.477513,0,0.361302,1,0,0.019442,-1,0,-1.20524,-1,0.120342,1.30079,0.999891,1.10184
12.9,-0.670594,0.136367,0,0.421497,-0.57032,0,0.287789,0.421554,0,0.371485,-1,0,-0.0461003,-1,0,-1.21938,-1,0.121125,1.30079,0.999914,1.00185
13,-0.634982,0.0996963,0,0.373362,-0.55234,0,0.303411,0.445076,0,-1.24162,-1,0.125736,0.307848,-1,0,0.307795,-1,0.000847936,1.2018,0.999935,0.999866
13.1,-0.598388,0.0642105,0,0.325984,-0.533524,0,0.317153,0.466322,0,-1.21531,-1,0.122716,0.256685,-1,0,0.256621,-1,0,1.1018,0.999954,0.999885
13.2,-0.561079,0.0298289,0,0.279321,-0.513603,0,0.329267,0.485051,0,-1.20187,-1,0.120753,0.214949,-1,0,0.214871,1,0,1.0018,0.999971,0.999902
13.3,-0.538478,0.0283728,0,0.267757,-0.562905,0,0.323325,0.535593,0,-0.255256,-1,0.00141629,-0.25542,-1,0,1.21476,1,0.120943,0.999812,0.999989,1.0989
13.4,-0.512826,0.0274076,0,0.255387,-0.612524,0,0.315506,0.585871,0,-0.306821,-1,0,-0.306194,-1,0.00148099,1.24091,1,0.122961,0.999831,0.999007,1.1989
13.5,-0.484226,0.0259437,0,0.241455,-0.661873,0,0.3066,0.636396,0,-0.371149,-1,0,-0.370634,1,0,1.28291,1,0.126058,0.999852,0.999028,1.2989
13.6,-0.52963,-0.00686739,0,0.241514,-0.643333,0,0.34917,0.653114,0,-0.0169177,-1,0,1.20556,1,0.120798,-0.361528,1,0.000912064,0.999876,1.09803,1.30091
13.7,-0.573705,-0.041139,0,0.239789,-0.622541,0,0.392093,0.66943,0,-0.0787606,-1,0,1.20337,1,0.120349,-0.363237,1,0,0.9999,1.19803,1.30092
13.8,-0.616226,-0.0769205,0,0.236054,-0.599862,0,0.435386,0.685702,0,-0.140238,-1,0,1.2125,1,0.120705,-0.376513,-1,0,0.999924,1.29803,1.30093
