Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2
12.5,-0.464969,-0.348726,0,0.532323,-0.418135,0,-0.0131149,0.762826,0,-0.0792817,-1,0,1.20345,1,0.120351,-0.363384,1,0,0.999704,1.19888,1.30083
12.6,-0.482475,-0.40147,0,0.517253,-0.40075,0,0.0152754,0.799338,0,-0.140795,-1,0,1.21268,1,0.120717,-0.376763,-1,0,0.999728,1.29888,1.30084
12.7,-0.497714,-0.419439,0,0.499474,-0.347868,0,0.0440622,0.763269,0,0.0810616,-1,0,0.363607,1,0.00158978,-1.20355,-1,0.121112,0.999754,1.30089,1.20184
12.8,-0.510085,-0.43631,0,0.479748,-0.295646,0,0.0722192,0.726987,0,0.0192851,-1,0,0.361434,1,0,-1.20528,-1,0.120346,0.999778,1.3009,1.10184
12.9,-0.519887,-0.452683,0,0.457859,-0.243836,0,0.100209,0.690925,0,-0.0462941,-1,0,0.371656,-1,0,-1.21946,-1,0.121131,0.999802,1.30091,1.00185
13,-0.506197,-0.403431,0,0.482845,-0.257006,0,0.0665693,0.652086,0,0.307908,-1,0,-1.24169,-1,0.125744,0.307941,-1,0.000847842,0.999822,1.20191,0.999866
13.1,-0.491076,-0.354748,0,0.505088,-0.269077,0,0.0339951,0.612876,0,0.256713,-1,0,-1.21535,-1,0.122721,0.256753,-1,0,0.999841,1.10191,0.999885
13.2,-0.474798,-0.306693,0,0.524696,-0.27972,0,0.002577,0.573038,0,0.214949,-1,0,-1.2019,-1,0.120756,0.214998,1,0,0.999858,1.00191,0.999902
13.3,-0.455661,-0.294583,0,0.543692,-0.326936,0,-0.0311872,0.610774,0,-0.255316,-1,0,-0.255361,-1,0.00141644,1.21476,1,0.120944,0.999876,0.999924,1.0989
13.4,-0.434142,-0.281388,0,0.561386,-0.374738,0,-0.0657605,0.648225,0,-0.306145,-1,0,-0.306181,-1,0,1.24064,1,0.122666,0.999895,0.999943,1.1989
13.5,-0.409748,-0.266431,0,0.57778,-0.423337,0,-0.101634,0.68488,0,-0.370395,-1,0,-0.370425,1,0,1.28252,1,0.126026,0.999915,0.999963,1.2989
13.6,-0.428654,-0.319157,0,0.56733,-0.408005,0,-0.0759509,0.722727,0,-0.0175399,-1,0,1.20546,1,0.120782,-0.361447,1,0.000911878,0.999939,1.09896,1.30091
13.7,-0.445639,-0.372337,0,0.554134,-0.391821,0,-0.0497493,0.760442,0,-0.0793537,-1,0,1.20339,1,0.120345,-0.363272,1,0,0.999963,1.19897,1.30092
13.8,-0.46049,-0.425886,0,0.538214,-0.375216,0,-0.0232155,0.798328,0,-0.140835,-1,0,1.21263,1,0.120712,-0.376659,-1,0,0.999988,1.29897,1.30093
