Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_length_0,arm_length_1,arm_length_2
12.5,0.618909,0.0284482,0,-0.27461,0.475887,0,-0.333912,-0.521759,0,0,0,0,1.10027,0.999288,0.999407
12.6,0.618909,0.0284482,0,-0.27461,0.475887,0,-0.333912,-0.521759,0,0,0,0,1.10027,0.999288,0.999407
12.7,0.618909,0.0284482,0,-0.27461,0.475887,0,-0.333912,-0.521759,0,0,0,0,1.10027,0.999288,0.999407
12.8,0.618909,0.0284482,0,-0.27461,0.475887,0,-0.333912,-0.521759,0,0,0,0,1.10027,0.999288,0.999407
12.9,0.618909,0.0284482,0,-0.27461,0.475887,0,-0.333912,-0.521759,0,0,0,0,1.10027,0.999288,0.999407
13,0.618909,0.0284482,0,-0.27461,0.475887,0,-0.333912,-0.521759,0,0,0,0,1.10027,0.999288,0.999407
13.1,0.593805,0.0263832,0,-0.270539,0.527904,0,-0.330932,-0.569843,0,-0.770396,-0.383838,4.94795,1.10028,0.999306,1.09841
13.2,0.59354,0.0263643,0,-0.270492,0.528423,0,-0.330898,-0.570325,0,0,0,0,1.10028,0.999307,1.10041
13.3,0.59354,0.0263643,0,-0.270492,0.528423,0,-0.330898,-0.570325,0,0,0,0,1.10028,0.999307,1.10041
13.4,0.59354,0.0263643,0,-0.270492,0.528423,0,-0.330898,-0.570325,0,0,0,0,1.10028,0.999307,1.10041
13.5,0.59354,0.0263643,0,-0.270492,0.528423,0,-0.330898,-0.570325,0,0,0,0,1.10028,0.999307,1.10041
13.6,0.59354,0.0263643,0,-0.270492,0.528423,0,-0.330898,-0.570325,0,0,0,0,1.10028,0.999307,1.10041
13.7,0.59354,0.0263643,0,-0.270492,0.528423,0,-0.330898,-0.570325,0,0,0,0,1.10028,0.999307,1.10041
13.8,0.59354,0.0263643,0,-0.270492,0.528423,0,-0.330898,-0.570325,0,0,0,0,1.10028,0.999307,1.10041
13.9,0.59354,0.0263643,0,-0.270492,0.528423,0,-0.330898,-0.570325,0,0,0,0,1.10028,0.999307,1.10041
14,0.59354,0.0263643,0,-0.270492,0.528423,0,-0.330898,-0.570325,0,0,0,0,1.10028,0.999307,1.10041
14.1,0.618681,-0.0299034,0,-0.331816,0.522392,0,-0.27642,-0.476544,0,-5.68192,6.24715,-5.68199,1.00135,1.09831,1.00147
14.2,0.618927,-0.0304755,0,-0.332435,0.522322,0,-0.275841,-0.475546,0,0,0,0,0.999348,1.10031,0.999472
14.3,0.618927,-0.0304755,0,-0.332435,0.522322,0,-0.275841,-0.475546,0,0,0,0,0.999348,1.10031,0.999472
14.4,0.618927,-0.0304755,0,-0.332435,0.522322,0,-0.275841,-0.475546,0,0,0,0,0.999348,1.10031,0.999472
14.5,0.618927,-0.0304755,0,-0.332435,0.522322,0,-0.275841,-0.475546,0,0,0,0,0.999348,1.10031,0.999472
14.6,0.618927,-0.0304755,0,-0.332435,0.522322,0,-0.275841,-0.475546,0,0,0,0,0.999348,1.10031,0.999472
14.7,0.618927,-0.0304755,0,-0.332435,0.522322,0,-0.275841,-0.475546,0,0,0,0,0.999348,1.10031,0.999472
14.8,0.618927,-0.0304755,0,-0.332435,0.522322,0,-0.275841,-0.475546,0,0,0,0,0.999348,1.10031,0.999472
14.9,0.618927,-0.0304755,0,-0.332435,0.522322,0,-0.275841,-0.475546,0,0,0,0,0.999348,1.10031,0.999472
15,0.618927,-0.0304755,0,-0.332435,0.522322,0,-0.275841,-0.475546,0,0,0,0,0.999348,1.10031,0.999472
15.1,0.593829,-0.0283433,0,-0.329325,0.570399,0,-0.27191,-0.527573,0,-0.383955,-0.770382,4.94778,0.999367,1.10032,1.09847
15.2,0.593564,-0.0283236,0,-0.32929,0.57088,0,-0.271864,-0.528092,0,0,0,0,0.999367,1.10032,1.10047
15.3,0.593564,-0.0283236,0,-0.32929,0.57088,0,-0.271864,-0.528092,0,0,0,0,0.999367,1.10032,1.10047
15.4,0.593564,-0.0283236,0,-0.32929,0.57088,0,-0.271864,-0.528092,0,0,0,0,0.999367,1.10032,1.10047
15.5,0.593564,-0.0283236,0,-0.32929,0.57088,0,-0.271864,-0.528092,0,0,0,0,0.999367,1.10032,1.10047
15.6,0.593564,-0.0283236,0,-0.32929,0.57088,0,-0.271864,-0.528092,0,0,0,0,0.999367,1.10032,1.10047
15.7,0.593564,-0.0283236,0,-0.32929,0.57088,0,-0.271864,-0.528092,0,0,0,0,0.999367,1.10032,1.10047
15.8,0.593564,-0.0283236,0,-0.32929,0.57088,0,-0.271864,-0.528092,0,0,0,0,0.999367,1.10032,1.10047
15.9,0.593564,-0.0283236,0,-0.32929,0.57088,0,-0.271864,-0.528092,0,0,0,0,0.999367,1.10032,1.10047
16,0.593564,-0.0283236,0,-0.32929,0.57088,0,-0.271864,-0.528092,0,0,0,0,0.999367,1.10032,1.10047
16.1,0.618857,0.0278777,0,-0.275067,0.476953,0,-0.333172,-0.521895,0,6.24708,-5.68173,-5.68181,1.09837,1.00138,1.00154
16.2,0.619105,0.0284491,0,-0.27449,0.475953,0,-0.33379,-0.521823,0,0,0,0,1.10037,0.999385,0.999537
16.3,0.619105,0.0284491,0,-0.27449,0.475953,0,-0.33379,-0.521823,0,0,0,0,1.10037,0.999385,0.999537
16.4,0.619105,0.0284491,0,-0.27449,0.475953,0,-0.33379,-0.521823,0,0,0,0,1.10037,0.999385,0.999537
16.5,0.619105,0.0284491,0,-0.27449,0.475953,0,-0.33379,-0.521823,0,0,0,0,1.10037,0.999385,0.999537
