Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,sphere_pos_3_x,sphere_pos_3_y,sphere_pos_3_z,sphere_pos_4_x,sphere_pos_4_y,sphere_pos_4_z,sphere_pos_5_x,sphere_pos_5_y,sphere_pos_5_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_force_3,input_action_3,arm_energy_consumption_3,arm_force_4,input_action_4,arm_energy_consumption_4,arm_force_5,input_action_5,arm_energy_consumption_5,arm_force_6,input_action_6,arm_energy_consumption_6,arm_force_7,input_action_7,arm_energy_consumption_7,arm_force_8,input_action_8,arm_energy_consumption_8,arm_length_0,arm_length_1,arm_length_2,arm_length_3,arm_length_4,arm_length_5,arm_length_6,arm_length_7,arm_length_8
692.9,0.874201,-0.467473,0,1.24314,1.29554,0,0.436568,0.545867,0,-0.490541,1.78295,0,-0.556698,0.684591,0,-0.294103,-0.280049,0,14.1309,1,1.02326,-15.2322,-1,1.11344,-28.3543,-1,1.95857,1.55527,1,0.161704,18.2911,0,0,-20.0431,0,0,-8.32406,-1,0.747699,5.66672,-1,0,-2.79091,-1,0.229639,1.80019,1.10479,1.10216,1.79989,1.9007,1.00291,1.10373,0.999741,1.10135
693,0.318852,-0.321743,0,1.31755,1.29503,0,0.544722,0.658556,0,-0.556037,1.61077,0,-0.457415,0.615157,0,0.0773089,-0.228915,0,69.3122,-1,2.9083,-70.2924,-1,3.15975,-136.292,0,6.13282,0.139156,0,0.151361,74.2737,-1,0,-81.8912,-1,0,-15.3922,-1,1.06338,19.984,-1,0.00715019,-4.25553,1,0.375026,1.90035,1.00696,1.00218,1.9,1.90072,1.00307,1.00403,0.999188,1.00148
693.1,0.631913,-0.43775,0,1.23525,1.25897,0,0.522487,0.555822,0,-0.594445,1.77144,0,-0.469222,0.678106,0,-0.0791192,-0.241944,0,-13.7791,-1,2.2443,14.3706,-1,0.0960202,24.5242,0,0,0.211738,0,0,-15.3029,-1,2.49147,16.4189,-1,0.0333665,4.00945,-1,0.00959729,-3.54853,-1,0,2.85425,1,0.308955,1.8018,0.999576,1.00123,1.90011,1.80173,0.999218,0.999179,0.999335,1.09948
693.2,0.872591,-0.471293,0,1.15523,1.20613,0,0.494031,0.454251,0,-0.612585,1.903,0,-0.471787,0.710807,0,-0.210923,-0.253978,0,-7.73903,-1,1.0218,8.1376,-1,0,12.0285,0,0,-0.133744,0,0,-8.28418,-1,1.11852,8.87332,-1,0,2.89163,-1,0,-2.01398,-1,0,2.43807,1,0.262001,1.70207,0.999966,1.00125,1.90021,1.70174,0.999312,0.999273,0.999429,1.19948
693.3,1.05336,-0.453506,0,1.07849,1.14755,0,0.466376,0.355177,0,-0.613953,2.01171,0,-0.464073,0.719897,0,-0.314576,-0.268355,0,-5.23296,-1,0.628703,5.35679,-1,0.0026449,6.81184,0,0,-0.436643,0,0,-5.25248,-1,0.6546,5.56087,-1,0,2.20296,-1,0,-1.22239,-1,0,2.24093,1,0.231974,1.60226,0.999255,1.00127,1.9003,1.60175,0.999378,0.999339,0.999495,1.29948
693.4,1.18985,-0.402703,0,1.00357,1.08711,0,0.440732,0.258975,0,-0.601213,2.10501,0,-0.449743,0.712744,0,-0.397363,-0.285425,0,-3.97428,-1,0.452892,3.79363,-1,0,4.09195,0,0,-0.733077,0,0,-3.64801,-1,0.436463,3.7794,-1,0,1.67377,-1,0,-0.69307,-1,0,2.18058,1,0.220077,1.50241,0.999496,1.00129,1.90038,1.50175,0.999426,0.999387,0.999543,1.39948
693.5,1.28763,-0.327894,0,0.929707,1.02717,0,0.418536,0.166172,0,-0.576063,2.18666,0,-0.430656,0.693235,0,-0.462401,-0.305839,0,-3.32412,-1,0.360932,2.82609,-1,0,2.49847,0,0,-1.04584,0,0,-2.73338,-1,0.314459,2.75873,-1,0,1.23041,-1,0,-0.298929,-1,0,2.22704,1,0.219568,1.40254,0.999709,1.00131,1.90046,1.40175,0.999461,0.999422,0.999578,1.49948
693.6,1.35054,-0.235057,0,0.856072,0.969026,0,0.400653,0.0772566,0,-0.539458,2.25919,0,-0.408428,0.664081,0,-0.511993,-0.330144,0,-3.01931,-1,0.314789,2.19862,-1,0,1.45646,0,0,-1.39743,0,0,-2.21233,-1,0.244456,2.18955,-1,0,0.838186,-1,0,0.0162958,-1,0,2.37417,1,0.229274,1.30266,0.999908,1.00133,1.90054,1.30175,0.999487,0.999448,0.999604,1.59949
693.7,1.37994,-0.128622,0,0.781856,0.913748,0,0.388268,-0.00700923,0,-0.491965,2.32432,0,-0.384215,0.627248,0,-0.547164,-0.359004,0,-2.93351,-1,0.29506,1.78984,-1,0.000201972,0.675371,0,0,-1.81404,0,0,-1.95091,-1,0.205591,1.93204,-1,0,0.475668,-1,0,0.284551,-1,0,2.63198,1,0.249052,1.20276,0.999099,1.00135,1.90061,1.20175,0.999505,0.999466,0.999622,1.69949
693.8,1.37823,-0.0112703,0,0.70561,0.861482,0,0.381742,-0.0860784,0,-0.433186,2.38325,0,-0.359662,0.58426,0,-0.569404,-0.393122,0,-3.00664,-1,0.295891,1.54008,-1,0,-0.0288884,0,0,-2.34063,0,0,-1.89807,-1,0.190756,1.93067,-1,0,0.125379,-1,0,0.529125,-1,0,3.03334,1,0.282077,1.10287,0.999293,1.00138,1.90069,1.10175,0.999517,0.999478,0.999634,1.79949
693.9,1.34409,0.114388,0,0.62579,0.812959,0,0.38256,-0.158469,0,-0.362436,2.43665,0,-0.335975,0.536336,0,-0.578345,-0.433477,0,-3.20881,1,0.309848,1.42161,1,0,-0.799565,1,0,-3.04932,0,0,-2.05956,-1,0.195977,2.18326,0,0,-0.230209,1,0,0.771059,1,0,3.64205,-1,0.331935,1.00298,0.999496,1.00141,1.90078,1.00176,0.999523,0.999484,0.99964,1.8995
694,1.44595,0.0578684,0,0.701699,0.870575,0,0.372588,-0.180539,0,-0.447313,2.38488,0,-0.259087,0.594168,0,-0.702191,-0.41241,0,1.74218,1,0.182228,0.816813,1,0.0768018,3.18414,1,0.304663,3.53158,0,0,-0.686319,-1,0.00140281,-2.60139,0,0,3.18449,1,0.303759,-1.26828,1,0.102957,-4.11668,-1,0.389093,1.101,1.09852,1.10043,1.90088,0.999756,0.999592,1.09851,1.09879,1.80158
694.1,1.54446,0.0036734,0,0.77855,0.930073,0,0.361793,-0.196777,0,-0.531541,2.30756,0,-0.179331,0.643756,0,-0.825561,-0.36729,0,1.56099,1,0.165165,0.908851,1,0.0864536,3.61819,1,0.338662,3.83191,0,0,-1.72462,-1,0,-3.11057,0,0,3.56259,1,0.336766,-1.78868,1,0.152756,-4.68337,-1,0.439049,1.20101,1.19853,1.20045,1.901,0.999756,0.999655,1.19853,1.19893,1.70167
694.2,1.63906,-0.0467298,0,0.853851,0.991881,0,0.349547,-0.2079,0,-0.612502,2.2019,0,-0.0979809,0.686049,0,-0.946851,-0.298615,0,1.36712,1,0.146426,0.985174,1,0.0948768,4.28949,1,0.393397,4.31005,0,0,-3.10452,-1,0,-3.88401,0,0,4.03923,1,0.379455,-2.36157,1,0.207275,-5.42213,-1,0.503987,1.30102,1.29854,1.30046,1.90114,0.999758,0.999713,1.29857,1.29905,1.60179
694.3,1.7291,-0.0919728,0,0.92535,1.0568,0,0.334897,-0.214216,0,-0.686811,2.06471,0,-0.016592,0.721729,0,-1.06469,-0.206703,0,1.15688,1,0.126254,1.04404,1,0.101645,5.30029,1,0.476578,5.04329,0,0,-5.01819,-1,0,-5.02423,0,0,4.63127,1,0.432757,-3.00972,1,0.268147,-6.39949,-1,0.589195,1.40103,1.39855,1.40047,1.9013,0.999763,0.999768,1.39861,1.39918,1.50193
694.4,1.81368,-0.13046,0,0.990332,1.12581,0,0.316561,-0.216001,0,-0.74991,1.89214,0,0.0633823,0.751234,0,-1.17791,-0.0914357,0,0.923379,1,0.104131,1.08262,1,0.106539,6.83244,1,0.601948,6.167,0,0,-7.79729,-1,0,-6.71906,0,0,5.37056,1,0.49904,-3.76652,1,0.338095,-7.736,-1,0.703709,1.50104,1.49856,1.50048,1.9015,0.999772,0.999821,1.49865,1.4993,1.40211
694.5,1.8914,-0.160166,0,1.04519,1.20015,0,0.292728,-0.213547,0,-0.795275,1.67903,0,0.140457,0.774665,0,-1.28546,0.0479523,0,0.653773,1,0.0791023,1.09517,1,0.109151,9.24958,1,0.795558,7.94859,0,0,-12.0884,-1,0,-9.34604,0,0,6.31836,1,0.582802,-4.69138,1,0.421594,-9.6746,-1,0.864896,1.60104,1.59856,1.60048,1.90174,0.999787,0.999874,1.5987,1.59942,1.30233
694.6,1.95987,-0.17824,0,1.0845,1.28144,0,0.260553,-0.207232,0,-0.812674,1.41773,0,0.212922,0.791563,0,-1.38633,0.213429,0,0.322599,1,0.0493288,1.06767,1,0.108566,13.3842,1,1.1136,10.9908,0,0,-19.3484,-1,0,-13.7673,0,0,7.59325,1,0.692796,-5.89552,1,0.526994,-12.7663,-1,1.11015,1.70104,1.69856,1.70048,1.90206,0.999814,0.99993,1.69876,1.69954,1.20263
694.7,2.0143,-0.180187,0,1.09895,1.37207,0,0.214821,-0.197539,0,-0.783311,1.09519,0,0.278619,0.800417,0,-1.47929,0.410248,0,-0.121853,1,0.0140915,0.956622,1,0.102215,21.4074,1,1.69499,16.8045,0,0,-33.3365,-1,0,-22.2212,0,0,9.34981,1,0.843732,-7.4535,1,0.66624,-18.4364,-1,1.5306,1.80105,1.79857,1.80048,1.90251,0.99986,0.999992,1.79884,1.79969,1.10308
694.8,2.04372,-0.157974,0,1.07149,1.47449,0,0.144341,-0.1845,0,-0.660698,0.685823,0,0.33597,0.797045,0,-1.55966,0.655869,0,-0.511894,-1,0.0417731,1.31172,-1,0.082551,16.8011,1,2.96273,15.6955,1,0,-30.5293,0,0,-18.3621,0,0,5.40471,0,1.05048,-2.26832,1,0.815972,-17.1641,1,2.44071,1.90005,1.89857,1.90048,1.90327,0.999956,1.00008,1.89896,1.89988,1.00385
694.9,1.98531,-0.122904,0,1.08724,1.43711,0,0.189402,-0.23792,0,-0.731744,0.876453,0,0.363748,0.746843,0,-1.52911,0.572367,0,-0.933434,-1,0.0892455,-0.859704,-1,0.0756178,-11.4432,1,0,-8.44524,1,0,18.4001,0,0,12.8098,0,0,-3.40162,0,0,2.56339,1,0,9.24695,1,1.19135,1.80105,1.80059,1.90049,1.90343,0.999958,1.00008,1.89996,1.90089,1.10213
695,1.91661,-0.0863882,0,1.09955,1.40445,0,0.228614,-0.284733,0,-0.768405,1.03812,0,0.387188,0.702694,0,-1.50264,0.497966,0,-1.02619,-1,0.0978835,-1.00519,-1,0.093598,-10.1018,1,0,-6.36815,1,0,14.9299,0,0,11.4616,0,0,-3.24631,0,0,2.60602,1,0,7.08742,1,0.799553,1.70105,1.70061,1.90049,1.90354,0.999959,1.00008,1.89997,1.90089,1.20229
695.1,1.8401,-0.0484205,0,1.10876,1.37472,0,0.265124,-0.328263,0,-0.785483,1.18596,0,0.407782,0.661591,0,-1.47851,0.426467,0,-1.14001,-1,0.108161,-1.13849,-1,0.107209,-9.37493,1,0,-5.38686,1,0,13.1252,0,0,10.7832,0,0,-3.19978,0,0,2.64152,1,0,6.08794,1,0.652984,1.60106,1.60064,1.90049,1.90362,0.99996,1.00008,1.89997,1.90089,1.3024
695.2,1.75596,-0.00886151,0,1.11489,1.34732,0,0.300354,-0.369768,0,-0.788673,1.32519,0,0.426151,0.622371,0,-1.45587,0.355189,0,-1.28425,-1,0.120973,-1.28983,-1,0.121232,-8.84024,1,0,-4.8228,1,0,11.926,0,0,10.3402,0,0,-3.18628,0,0,2.66247,1,0,5.52668,1,0.578004,1.50107,1.50068,1.90049,1.9037,0.999962,1.00008,1.89997,1.90089,1.40248
695.3,1.66334,0.032442,0,1.11813,1.322,0,0.335315,-0.409784,0,-0.780745,1.45828,0,0.442841,0.584503,0,-1.43395,0.282746,0,-1.47873,-1,0.137696,-1.48874,-1,0.138475,-8.37911,1,0,-4.48378,1,0,11.0411,0,0,10.0276,0,0,-3.20009,0,0,2.68961,1,0,5.19141,1,0.534302,1.40108,1.40072,1.9005,1.90376,0.999963,1.00008,1.89998,1.9009,1.50255
695.4,1.56026,0.0757815,0,1.1188,1.29863,0,0.370919,-0.448531,0,-0.76312,1.58661,0,0.458453,0.547717,0,-1.41191,0.208323,0,-1.7688,-1,0.16141,-1.78574,-1,0.162725,-7.89725,1,0,-4.29385,1,0,10.3347,0,0,9.79325,0,0,-3.24504,0,0,2.7318,1,0,4.9984,1,0.508415,1.3011,1.30078,1.9005,1.90382,0.999965,1.00009,1.89998,1.9009,1.6026
695.5,1.44267,0.12187,0,1.11746,1.2771,0,0.408251,-0.486123,0,-0.736327,1.71097,0,0.473816,0.511814,0,-1.38862,0.131296,0,-2.27436,-1,0.19968,-2.30436,-1,0.201968,-7.21761,1,0,-4.22254,1,0,9.69748,0,0,9.57566,0,0,-3.32968,0,0,2.79073,1,0,4.90859,1,0.49454,1.20113,1.20086,1.90051,1.90388,0.999968,1.00009,1.89998,1.90091,1.70265
695.6,1.30134,0.17274,0,1.11541,1.25711,0,0.449139,-0.522787,0,-0.699774,1.83165,0,0.490499,0.476449,0,-1.36217,0.0509063,0,-3.43896,-1,0.276458,-3.4925,-1,0.280534,-5.7658,1,0,-4.28066,1,0,8.95313,0,0,9.23284,0,0,-3.48321,0,0,2.86696,1,0,4.90669,1,0.490035,1.10119,1.101,1.90051,1.90394,0.999971,1.00009,1.89999,1.90091,1.80269
695.7,1.10391,0.237301,0,1.11841,1.23758,0,0.498519,-0.559006,0,-0.649752,1.94382,0,0.513953,0.440969,0,-1.32706,-0.0324753,0,-9.30633,0,0.536009,-9.3069,-1,0.543064,11.4796,0,0,-0.948749,1,0,-3.04751,0,0,-3.04983,0,0,-0.950052,0,0,0.0526074,-1,0,0.0495279,-1,0.47977,1.00137,1.00129,1.90052,1.90399,0.999974,1.00009,1.9,1.90092,1.90073
695.8,1.10504,0.236502,0,1.12122,1.23675,0,0.501339,-0.559833,0,-0.71001,1.75844,0,0.516767,0.440142,0,-1.26084,0.150858,0,-0.125776,0,0,-0.126047,-1,0.00514072,20.2765,0,0,6.63253,1,0,-21.6011,0,0,-21.5751,0,0,6.62021,0,0,-7.71349,-1,0.778109,-7.7263,-1,0.779109,1.00038,0.9993,1.90052,1.90409,0.999974,1.00009,1.9001,1.80199,1.8018
695.9,1.1006,0.238024,0,1.11684,1.23827,0,0.49685,-0.558275,0,-0.757683,1.57309,0,0.512338,0.441699,0,-1.18482,0.326432,0,-0.294759,0,0,-0.295283,-1,0,20.4765,0,0,6.76102,1,0,-22.3703,0,0,-22.342,0,0,6.74468,0,0,-7.69794,-1,0.769156,-7.71501,-1,0.770644,1.00038,0.9993,1.90052,1.90419,0.999974,1.00009,1.90019,1.70207,1.70188
696,1.08957,0.241804,0,1.10589,1.24205,0,0.485768,-0.554451,0,-0.79279,1.38804,0,0.50133,0.445523,0,-1.09908,0.494041,0,-0.455233,0,0,-0.456,-1,0,21.1319,0,0,7.1537,1,0,-23.7076,0,0,-23.6748,0,0,7.132,0,0,-7.91879,-1,0.778193,-7.9416,-1,0.780172,1.00038,0.9993,1.90052,1.90428,0.999974,1.00009,1.90029,1.60215,1.60196
696.1,1.07242,0.247689,0,1.08882,1.24793,0,0.468542,-0.548511,0,-0.81503,1.20323,0,0.484193,0.451461,0,-1.00338,0.653531,0,-0.602771,0,0,-0.603772,-1,0,23.2447,0,0,8.27945,1,0,-26.922,0,0,-26.8798,0,0,8.2487,0,0,-8.77902,-1,0.825783,-8.81153,-1,0.828498,1.00038,0.9993,1.90052,1.90438,0.999974,1.00009,1.90038,1.50223,1.50205
696.2,1.05039,0.255248,0,1.0669,1.25549,0,0.446428,-0.540888,0,-0.822696,1.0179,0,0.462187,0.459083,0,-0.895916,0.804454,0,-0.686488,0,0,-0.68762,-1,0,45.4903,0,0,18.5968,1,0,-55.8564,0,0,-55.7534,0,0,18.5193,0,0,-17.6895,-1,1.09862,-17.7682,-1,1.10322,1.00038,0.9993,1.90052,1.90448,0.999974,1.00009,1.90048,1.40233,1.40214
696.3,1.03224,0.261488,0,1.04882,1.26173,0,0.428222,-0.534606,0,-0.805686,0.827876,0,0.44405,0.465364,0,-0.766302,0.943684,0,-0.726778,0,0,-0.727946,-1,0,-48.6265,0,0,-25.1744,1,0,65.9616,0,0,65.8104,0,0,-25.0593,0,0,20.1508,-1,2.7374,20.3487,-1,2.74315,1.00038,0.9993,1.90052,1.90458,0.999974,1.00009,1.90059,1.30244,1.30225
696.4,1.00059,0.272341,0,1.01737,1.27258,0,0.396428,-0.523639,0,-0.778154,0.636987,0,0.412445,0.476327,0,-0.628007,1.07736,0,-1.18295,0,0,-1.18547,-1,0,24.2929,0,0,10.9277,1,0,-31.6072,0,0,-31.5027,0,0,10.833,0,0,-10.3888,-1,10.3377,-10.4934,-1,10.4235,1.00038,0.9993,1.90052,1.9047,0.999974,1.00009,1.9007,1.20257,1.20239
696.5,0.950308,0.289566,0,0.967405,1.2898,0,0.345882,-0.506217,0,-0.738115,0.441505,0,0.362225,0.493744,0,-0.477454,1.20706,0,-1.61892,0,0,-1.62342,-1,0,23.0812,0,0,11.3431,1,0,-31.2794,0,0,-31.1061,0,0,11.1761,0,0,-10.9493,-1,1.03629,-11.1298,-1,1.04966,1.00038,0.9993,1.90052,1.90484,0.999974,1.00009,1.90084,1.10276,1.10258
696.6,0.8796,0.313713,0,0.897445,1.31393,0,0.274579,-0.481617,0,-0.666834,0.226638,0,0.29167,0.518331,0,-0.291629,1.33315,0,-2.45003,0,0,-2.46168,0,0,27.9404,0,0,17.5186,1,0,-42.0098,0,0,-41.4387,1,0,16.9477,1,0,-16.6727,-1,1.30937,-17.2764,1,1.3419,1.00038,0.9993,1.90052,1.90504,0.999974,1.00009,1.90104,1.00308,1.0029
696.7,1.00834,0.266241,0,0.988061,1.26642,0,0.434057,-0.551571,0,-0.800234,0.607972,0,0.300277,0.540463,0,-0.5407,1.08117,0,3.34495,0,0,3.24421,0,0,-29.1033,0,0,-21.2239,1,0,43.063,0,0,42.1283,1,5.36577,-17.723,1,0,15.8375,-1,0.0400588,20.9866,1,2.4685,1.00039,0.999308,1.90053,1.90566,1.00003,1.0992,1.90158,0.999801,1.10158
696.8,1.07692,0.241539,0,1.00303,1.23921,0,0.547312,-0.605906,0,-0.877585,0.929128,0,0.267757,0.561356,0,-0.693045,0.835832,0,1.8555,0,0,1.80205,0,0,-21.5479,0,0,-18.5844,1,0,32.175,0,0,32.802,1,3.98598,-15.2367,1,0,8.88553,-1,0.00835565,22.8193,1,2.06502,1.0004,0.999323,1.90056,1.90601,1.00006,1.19927,1.90186,0.999235,1.20194
696.9,1.12012,0.224593,0,0.991516,1.21671,0,0.637881,-0.65069,0,-0.91475,1.22175,0,0.219825,0.580599,0,-0.778995,0.618234,0,1.49241,0,0,1.3476,0,0,-13.2377,0,0,-11.1414,1,0,17.5437,0,0,19.428,1,2.62953,-8.52741,1,0,7.31809,-1,0,13.2861,1,1.76939,1.00042,0.999338,1.90059,1.90627,1.00007,1.29932,1.90203,0.999525,1.3022
697,1.14847,0.210922,0,0.960053,1.19346,0,0.720071,-0.691957,0,-0.924566,1.48136,0,0.161048,0.591996,0,-0.823679,0.419327,0,1.02486,0,0,0.882016,0,0,-9.17869,0,0,-8.04039,1,0,10.864,0,0,13.5104,1,1.60498,-5.68735,1,0,5.18262,-1,0,10.1959,1,1.15099,1.00044,0.999356,1.90062,1.90648,1.00008,1.39937,1.90213,0.999749,1.4024
697.1,1.16416,0.201507,0,0.911709,1.16959,0,0.795883,-0.727541,0,-0.915703,1.71359,0,0.0915591,0.597288,0,-0.842176,0.239502,0,0.637187,0,0,0.525233,0,0,-6.89475,0,0,-6.39596,1,0,7.09143,0,0,10.3786,1,1.17982,-4.22911,1,0,3.96584,-1,0,8.54759,1,0.930144,1.00046,0.999377,1.90066,1.90666,1.00009,1.49941,1.90221,0.999935,1.50256
697.2,1.16971,0.196058,0,0.849968,1.14407,0,0.867501,-0.756557,0,-0.891366,1.92108,0,0.0129796,0.596683,0,-0.841483,0.0789127,0,0.312849,0,0,0.25482,0,0,-5.40765,0,0,-5.34941,1,0,4.56762,0,0,8.3782,1,0.928142,-3.28886,1,0,3.14603,-1,0.00116126,7.42747,1,0.793602,1.00048,0.999402,1.90071,1.90682,1.00009,1.59946,1.90227,0.999095,1.6027
697.3,1.1669,0.194687,0,0.777627,1.11636,0,0.936264,-0.777768,0,-0.85256,2.10584,0,-0.0731825,0.590706,0,-0.827387,-0.0647788,0,0.0329438,0,0,0.0500174,0,0,-4.40262,0,0,-4.66186,1,0,2.74983,0,0,7.00451,1,0.764331,-2.62088,1,0,2.53935,-1,0,6.60432,1,0.699181,1.00051,0.99943,1.90076,1.90698,1.0001,1.6995,1.90232,0.999241,1.70283
697.4,1.15668,0.197466,0,0.696234,1.08577,0,1.0031,-0.790124,0,-0.800249,2.26799,0,-0.166073,0.579185,0,-0.802555,-0.1913,0,-0.212725,0,0,-0.0988854,0,0,-3.74384,0,0,-4.23705,1,0,1.36829,0,0,6.04743,1,0.649178,-2.12488,1,0,2.06087,-1,0,5.99102,1,0.627905,1.00054,0.999461,1.90082,1.90712,1.0001,1.79955,1.90236,0.999376,1.80295
697.5,1.14016,0.204186,0,0.608917,1.05209,0,1.06747,-0.792662,0,-0.73631,2.40412,0,-0.263848,0.563739,0,-0.76958,-0.298379,0,-0.0386558,0,0,-0.0962569,1,0,-1.80147,1,0,-1.75949,-1,0,0.0264153,1,0,3.14195,0,0.560942,-1.00237,1,0,0.573932,0,0,2.26813,-1,0.553399,1.00057,0.999494,1.90089,1.90726,1.0001,1.89959,1.90239,0.999505,1.90006
697.6,1.24794,0.290334,0,0.629752,1.07717,0,1.01495,-0.784297,0,-0.684217,2.31802,0,-0.336781,0.551773,0,-0.82939,-0.317911,0,2.07321,0,0,3.31651,1,0.412996,-3.04168,1,0,-1.19936,-1,0.115632,2.29496,1,0.236621,-0.616163,0,0,0.794725,1,0,0.591408,0,0,-0.911954,-1,0.089007,1.00063,1.0986,1.9009,1.80827,1.0991,1.90059,1.90239,0.999507,1.80109
697.7,1.33596,0.369774,0,0.655132,1.10313,0,0.967612,-0.771931,0,-0.629847,2.22724,0,-0.405688,0.54196,0,-0.884075,-0.335629,0,1.31067,0,0,2.61439,1,0.291357,-2.30328,1,0,-1.27085,-1,0.123562,2.24651,1,0.226419,-0.660989,0,0,0.758115,1,0,0.518166,0,0,-0.988644,-1,0.094813,1.00067,1.19865,1.90092,1.70828,1.1991,1.9006,1.90239,0.999508,1.70112
697.8,1.41462,0.445915,0,0.683267,1.12893,0,0.922273,-0.756914,0,-0.573474,2.13093,0,-0.472701,0.533948,0,-0.93642,-0.351481,0,0.908335,0,0,2.27439,1,0.242515,-1.93915,1,0,-1.35119,-1,0.130989,2.25836,1,0.224827,-0.710317,0,0,0.751757,1,0,0.452115,0,0,-1.09509,-1,0.103983,1.00069,1.29869,1.90093,1.6083,1.2991,1.9006,1.9024,0.99951,1.60116
697.9,1.48769,0.520297,0,0.713448,1.15432,0,0.877709,-0.739519,0,-0.514951,2.02785,0,-0.53867,0.527822,0,-0.98751,-0.365242,0,0.647617,0,0,2.08359,1,0.216947,-1.73374,1,0,-1.45939,-1,0.140265,2.3214,1,0.228567,-0.763989,0,0,0.761019,1,0,0.385172,0,0,-1.2381,-1,0.116365,1.00071,1.39872,1.90095,1.50832,1.3991,1.9006,1.9024,0.999511,1.50121
698,1.55695,0.593978,0,0.745261,1.17932,0,0.833262,-0.719602,0,-0.453827,1.91609,0,-0.60409,0.523906,0,-1.03795,-0.376533,0,0.452506,0,0,1.97299,1,0.202252,-1.6182,1,0,-1.62096,-1,0.153502,2.4496,1,0.23795,-0.824639,0,0,0.782022,1,0,0.311683,0,0,-1.43879,-1,0.133322,1.00073,1.49874,1.90096,1.40835,1.49911,1.9006,1.9024,0.999513,1.40127
698.1,1.62327,0.667988,0,0.778356,1.20429,0,0.788437,-0.696662,0,-0.389195,1.79261,0,-0.669373,0.522803,0,-1.08822,-0.384719,0,0.284989,0,0,1.91712,1,0.194066,-1.56931,1,0,-1.88702,-1,0.174312,2.6876,1,0.255737,-0.898845,0,0,0.816265,1,0,0.223997,0,0,-1.74661,-1,0.158184,1.00075,1.59875,1.90098,1.3084,1.59911,1.90061,1.90241,0.999514,1.30135
698.2,1.6869,0.743745,0,0.812262,1.23009,0,0.742667,-0.669628,0,-0.319184,1.6518,0,-0.735038,0.525655,0,-1.13888,-0.388645,0,0.113753,0,0,1.91297,1,0.191024,-1.59048,1,0,-2.39201,-1,0.211151,3.16466,1,0.28982,-1.00305,0,0,0.872715,1,0,0.10605,0,0,-2.29585,-1,0.19932,1.00077,1.69877,1.90099,1.20848,1.69911,1.90061,1.90241,0.999515,1.20147
698.3,1.74731,0.824024,0,0.846003,1.25902,0,0.694881,-0.635978,0,-0.23917,1.48087,0,-0.802112,0.535062,0,-1.19099,-0.385701,0,-0.119458,0,0,1.99113,1,0.194232,-1.73384,1,0,-3.65855,-1,0.291574,4.39647,1,0.367187,-1.19177,0,0,0.985059,1,0,-0.0924136,0,0,-3.61097,-1,0.284358,1.00078,1.79878,1.90101,1.10862,1.79911,1.90061,1.90241,0.999517,1.10166
698.4,1.80086,0.918749,0,0.875747,1.30055,0,0.641063,-0.585935,0,-0.129812,1.23009,0,-0.874515,0.560955,0,-1.24859,-0.365926,0,-0.796287,-1,0,2.43884,1,0.21416,-2.45297,1,0,-11.7466,0,0.608563,12.4117,0,0.679459,-1.89582,1,0,1.42453,-1,0,-0.754198,0,0,-11.7627,0,0.606765,1.0008,1.89879,1.90103,1.00902,1.89911,1.90061,1.90241,0.999518,1.00215
698.5,1.78979,0.903731,0,0.870623,1.29709,0,0.609068,-0.585864,0,-0.135839,1.24096,0,-0.890007,0.582517,0,-1.18083,-0.373798,0,0.0345514,-1,0.00151138,-0.369724,1,0.00111465,0.0486823,1,0,0.314553,0,0,-0.41272,0,0,0.649135,1,0,-1.39315,-1,0.138811,-0.0182752,0,0,0.265745,0,0,0.999801,1.90079,1.90103,1.00803,1.90011,1.90062,1.80341,0.999557,1.00116
698.6,1.77807,0.888211,0,0.864034,1.29335,0,0.578295,-0.586084,0,-0.143068,1.25017,0,-0.905638,0.601472,0,-1.1112,-0.376759,0,0.0222364,-1,0,-0.371572,1,0,0.0402984,1,0,0.288337,0,0,-0.415631,0,0,0.682868,1,0,-1.41164,-1,0.140076,-0.132477,0,0,0.209342,0,0,0.999801,1.90079,1.90103,1.00803,1.90011,1.90062,1.70341,0.999595,1.00116
698.7,1.76555,0.872966,0,0.856358,1.28887,0,0.548452,-0.587064,0,-0.151184,1.25758,0,-0.92136,0.617928,0,-1.03982,-0.374663,0,0.0112767,-1,0,-0.374893,1,0,0.0290699,1,0,0.261012,0,0,-0.414844,0,0,0.73983,1,0,-1.45269,-1,0.14303,-0.255022,0,0,0.152686,0,0,0.999802,1.90079,1.90103,1.00803,1.90012,1.90062,1.60341,0.999634,1.00116
698.8,1.75227,0.857915,0,0.847622,1.28361,0,0.519473,-0.588886,0,-0.1602,1.26321,0,-0.937239,0.631911,0,-0.966518,-0.367335,0,0.00132082,-1,0,-0.380249,1,0,0.0147001,1,0,0.232046,0,0,-0.41089,0,0,0.826638,1,0,-1.52258,-1,0.148517,-0.395732,0,0,0.0942153,0,0,0.999803,1.90079,1.90104,1.00803,1.90012,1.90062,1.50342,0.999674,1.00116
