Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity_0,arm_extensile_velocity_1,arm_extensile_velocity_2,arm_length_0,arm_length_1,arm_length_2
14.5,-0.0359325,0.954864,0,-0.218077,-0.129424,0,0.433637,-0.887179,0,-1.72461,2.37449,1.52342,1,1,-1,1.90095,1.09848,0.999461
14.6,-0.00040137,0.98283,0,-0.278417,-0.184015,0,0.455395,-0.862671,0,-1.16682,1.83034,0.93326,1,1,-1,1.90095,1.19851,0.999526
14.7,0.0312771,1.01097,0,-0.328257,-0.237821,0,0.470713,-0.838491,0,-0.894872,1.57134,0.625749,1,1,-1,1.90095,1.29852,0.999578
14.8,0.060793,1.03962,0,-0.370981,-0.291643,0,0.48113,-0.814284,0,-0.738284,1.42676,0.429622,1,1,-1,1.90095,1.39853,0.999623
14.9,0.0890002,1.06885,0,-0.408255,-0.345831,0,0.487367,-0.789891,0,-0.64116,1.34054,0.288018,1,1,-1,1.90096,1.49853,0.999663
15,0.11641,1.0987,0,-0.441022,-0.40056,0,0.489796,-0.765226,0,-0.580043,1.28914,0.176259,1,1,-1,1.90096,1.59854,0.999701
15.1,0.143367,1.12912,0,-0.46986,-0.455928,0,0.488602,-0.740227,0,-0.543699,1.2613,0.0815133,1,1,-1,1.90096,1.69854,0.999737
15.2,0.170132,1.16006,0,-0.495127,-0.511995,0,0.483852,-0.714838,0,-0.5265,1.25138,-0.00400359,1,1,-1,1.90096,1.79854,0.999772
15.3,0.196918,1.19144,0,-0.517038,-0.568816,0,0.475521,-0.688995,0,-0.525897,1.25686,-0.0858407,-1,1,-1,1.90097,1.89854,0.999808
15.4,0.215801,1.15492,0,-0.531549,-0.592514,0,0.467653,-0.628349,0,-1.25127,0.526083,0.0072375,-1,1,-1,1.80197,1.90054,0.999844
